"","ID","Collection","State","County","Location","Lat","Long","elevationM","estElevation","Uncertainty","Month","Day","Year","Sex","FWL","HWL","BodyLength","Thorax","ThoraxC","FileNaNme","mean_Standard","mean_Sample","max_Sample","min_Sample","white_balance","min_Standard","Corr.Val","lon","lat","NewLocation","doy","region","June","July","June15July15","doy162to202","Tpupal","J","JJTave","time.per","seas","siteID","YrSite","region.lab","syear.int","syear.slope","fyear.int","fyear.slope"
"560","1931","UF","Colorado","Gunnison","Ohio_Pass",38.83,-107.09,"3048",3031.1,6,7,"29",1963,"M",19.96,18.19,"17.13",1.68,"2.73","IMG_1931",98.689147,162.349722,238,28,255,47,0.445434029,-107.09,38.83,"Ohio_Pass",209,1,5.55555555555556,12.5,8.47222222222222,10.650406504065,11.4021164021164,209,9.02777777777778,"pre 1980","late",41,"196341","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"563","1850","UF","Colorado","Lake","Independence_Pass",39.0732943,-106.4796625,"3048",3085.08,7,7,"6",1966,"M",22.8,19.09,"16.87",1.12,"1.82","IMG_1850",76.917063,178.038091,250,30,245,20,0.297608484,-106.4796625,39.0732943,"Independence_Pass",186,1,6.66666666666667,9.72222222222222,7.97222222222223,10.5487804878049,8.53174603174604,186,8.19444444444444,"pre 1980","early",42,"196642","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"594","1306","UF","Colorado","Boulder","Arapahoe_Pass",40.0000703,-105.6381653,"NaN",3186.43,7,9,"4",1984,"M",19.93,18.64,"18.14",2.48,"4.03","IMG_1306",63.793435,132.904502,215,31,243,20,0.493701785,-105.6381653,40.0000703,"Arapahoe_Pass",247,1,6.38888888888889,9.16666666666667,7.00925925925926,10.230352303523,9.80158730158731,247,7.77777777777778,"post 1980","late",43,"198443","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"596","1966","UF","Colorado","SanJuan","Highland_MaryMine",37.79,-107.58,"NaN",3203.95,6,7,"6",1978,"M",21.26,18.71,"18.09",0.96,"1.56","IMG_1966",74.500107,158.845716,239,31,238,50,0.421033426,-107.58,37.79,"Highland_MaryMine",186,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,9.47089947089948,186,5.41666666666667,"pre 1980","early",44,"197844","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"604","1976","UF","Colorado","Hinsdale","CO_149_at_Quite_Ranch_Road",37.971934,-107.174914,"NaN",3249.55,6,7,"7",1988,"M",21.36,18.73,"18.37",1.36,"2.21","IMG_1976",88.575776,174.44833,248,35,249,61,0.396551436,-107.174914,37.971934,"CO_149_at_Quite_Ranch_Road",188,1,-2.22222222222222,8.88888888888889,7.26851851851852,9.93224932249323,8.76984126984128,188,3.33333333333333,"post 1980","early",45,"198845","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"605","1978","UF","Colorado","Hinsdale","CO_149_at_Quite_Ranch_Road",37.971934,-107.174914,"NaN",3249.55,6,7,"7",1988,"M",19.64,16.71,"15.43",1.68,"2.73","IMG_1978",114.920951,207.081654,255,47,255,66,0.253536222,-107.174914,37.971934,"CO_149_at_Quite_Ranch_Road",188,1,-2.22222222222222,8.88888888888889,7.26851851851852,9.93224932249323,8.76984126984128,188,3.33333333333333,"post 1980","early",45,"198845","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"606","1980","UF","Colorado","Hinsdale","CO_149_at_Quite_Ranch_Road",37.971934,-107.174914,"NaN",3249.55,6,7,"7",1988,"M",22.55,18.75,"17.78",1.68,"2.73","IMG_1980",89.987078,177.680714,245,26,254,47,0.368692203,-107.174914,37.971934,"CO_149_at_Quite_Ranch_Road",188,1,-2.22222222222222,8.88888888888889,7.26851851851852,9.93224932249323,8.76984126984128,188,3.33333333333333,"post 1980","early",45,"198845","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"607","1982","UF","Colorado","Hinsdale","CO_149_at_Quite_Ranch_Road",37.971934,-107.174914,"NaN",3249.55,6,7,"7",1988,"M",23.31,20.02,"18.42",1.52,"2.47","IMG_1982",74.887038,164.850122,245,21,237,47,0.3797362,-107.174914,37.971934,"CO_149_at_Quite_Ranch_Road",188,1,-2.22222222222222,8.88888888888889,7.26851851851852,9.93224932249323,8.76984126984128,188,3.33333333333333,"post 1980","early",45,"198845","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"608","1984","UF","Colorado","Hinsdale","CO_149_at_Quite_Ranch_Road",37.971934,-107.174914,"NaN",3249.55,6,7,"7",1988,"M",22.01,19.18,"16.86",1.68,"2.73","IMG_1984",86.080661,174.653789,242,24,249,48,0.369881647,-107.174914,37.971934,"CO_149_at_Quite_Ranch_Road",188,1,-2.22222222222222,8.88888888888889,7.26851851851852,9.93224932249323,8.76984126984128,188,3.33333333333333,"post 1980","early",45,"198845","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"610","1250","UF","Colorado","Larimer","Rmt_NaNtioNaNl_Park",40.295675,-105.5875086,"3505",3258.82,8,7,"17",1970,"M",21.15,17.62,"NaN",2.48,"4.03","IMG_1250",66.380725,178.445504,253,23,247,18,0.299364611,-105.5875086,40.295675,"Rmt_NaNtioNaNl_Park",197,1,-2.77777777777778,9.16666666666667,7.33333333333334,9.91666666666667,10.6527777777778,197,3.19444444444444,"pre 1980","early",46,"197046","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"628","1377","UF","Colorado","Boulder","Lake_Isabelle",40.07,-105.62,"3353",3323.65,6,7,"19",1978,"M",20.12,17.34,"17.34",1.68,"2.73","IMG_1377",73.820103,174.083602,242,29,241,54,0.357841701,-105.62,40.07,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"629","1392","UF","Colorado","Boulder","Lake_Isabelle",40.07,-105.62,"3353",3323.65,6,7,"19",1978,"M",19.85,17.68,"17.52",1.2,"1.95","IMG_1392",63.827224,151.769995,250,31,225,29,0.373622474,-105.62,40.07,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"630","1407","UF","Colorado","Boulder","Lake_Isabelle",40.07,-105.62,"3353",3323.65,6,7,"19",1978,"M",18.84,16.49,"19.09",1.2,"1.95","IMG_1407",72.122017,153.152401,235,10,237,30,0.405060865,-105.62,40.07,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"631","1430","UF","Colorado","Boulder","Lake_Isabelle",40.07,-105.62,"3353",3323.65,6,7,"19",1978,"M",19.8,17.13,"17.03",1.92,"3.12","IMG_1430",62.634036,150.445929,251,24,235,41,0.435845727,-105.62,40.07,"Long_Lake",199,1,2.5,8.33333333333333,7.80555555555556,10.3455284552846,10.6349206349206,199,5.41666666666667,"pre 1980","early",47,"197847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"636","1426","UF","Colorado","Boulder","Diamond_Lake",39.9932629,-105.6478421,"3353",3341.27,4,7,"27",1970,"M",21.22,18.09,"18.67",1.2,"1.95","IMG_1426",84.738081,164.631141,255,15,247,56,0.431250571,-105.6478421,39.9932629,"Arapahoe_Pass",207,1,-2.77777777777778,9.16666666666667,7.33333333333334,9.91666666666667,10.7916666666667,207,3.19444444444444,"pre 1980","late",43,"197043","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"637","1300","UF","Colorado","Boulder","Diamond_Lake",39.9932629,-105.6478421,"3353",3341.27,4,7,"27",1977,"M",21.11,18.06,"17.62",1.04,"1.69","IMG_1300",76.735819,177.235895,239,42,241,46,0.32699541,-105.6478421,39.9932629,"Arapahoe_Pass",207,1,9.72222222222222,11.9444444444444,9.40740740740741,10.3455284552846,11.547619047619,207,10.8333333333333,"pre 1980","late",43,"197743","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"638","1371","UF","Colorado","Boulder","Dramond_Lake",39.9932629,-105.6478421,"3353",3341.27,4,8,"27",1977,"M",22.22,19.17,"18.61",1.68,"2.73","IMG_1371",65.068514,155.845249,238,22,235,40,0.4059218,-105.6478421,39.9932629,"Arapahoe_Pass",238,1,9.72222222222222,11.9444444444444,9.40740740740741,10.3455284552846,11.0978835978836,238,10.8333333333333,"pre 1980","late",43,"197743","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"639","1998","UF","Colorado","Huerfano","Spanish_Peaks",37.364456,-104.9821256,"3353",3359.09,6,7,"25",1966,"M",23.03,19.06,"17.29",1.68,"2.73","IMG_1998",89.163834,167.530005,235,18,241,65,0.417443153,-104.9821256,37.364456,"Spanish_Peaks",205,1,6.66666666666667,9.72222222222222,7.97222222222223,10.5487804878049,12.2486772486772,205,8.19444444444444,"pre 1980","late",48,"196648","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"641","1417","UF","Colorado","Boulder","Arapahoe_Pass_Trail",40.0063163,-105.6504391,"3353",3359.96,5,8,"27",1971,"M",21.97,19.17,"19.07",1.84,"2.99","IMG_1417",75.114127,180.190539,242,33,250,37,0.327743948,-105.6504391,40.0063163,"Arapahoe_Pass",238,1,4.16666666666667,7.5,7.78703703703704,10.2506775067751,9.52380952380952,238,5.83333333333333,"pre 1980","late",43,"197143","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"643","1398","UF","Colorado","Boulder","Arapahoe_Pass_Trail",40.0063163,-105.6504391,"3353",3359.96,5,8,"25",1976,"M",21.8,17.96,"17.64",1.68,"2.73","IMG_1398",74.611787,177.680336,245,15,244,22,0.298737225,-105.6504391,40.0063163,"Arapahoe_Pass",237,1,NA,10.5555555555556,7.18253968253969,9.52020202020203,9.47089947089947,237,NA,"pre 1980","late",43,"197643","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"644","1405","UF","Colorado","Boulder","Arapahoe_Pass_Trail",40.0063163,-105.6504391,"3353",3359.96,5,8,"29",1979,"M",21.52,18.73,"17.09",1.68,"2.73","IMG_1405",60.10539,142.593628,225,20,242,38,0.487286137,-105.6504391,40.0063163,"Arapahoe_Pass",240,1,-1.38888888888889,11.6666666666667,7.5,10.4344729344729,9.73544973544974,240,5.13888888888891,"pre 1980","late",43,"197943","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"647","1942","UF","Colorado","Gunnison","MoNaNrch_Pass",38.5,-106.33,"NaN",3387.01,6,7,"9",1977,"M",21.73,19.26,"19.68",1.68,"2.73","IMG_1942",78.036972,178.065659,229,26,238,61,0.338612096,-106.33,38.5,"MoNaNrch_Pass",189,1,9.72222222222222,11.9444444444444,9.40740740740741,10.3455284552846,9.55026455026455,189,10.8333333333333,"pre 1980","early",49,"197749","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"648","1944","UF","Colorado","Gunnison","MoNaNrch_Pass",38.5,-106.33,"NaN",3387.01,6,7,"9",1977,"M",20.98,19.23,"18.41",2,"3.25","IMG_1944",79.63142,172.476113,239,24,246,64,0.403977401,-106.33,38.5,"MoNaNrch_Pass",189,1,9.72222222222222,11.9444444444444,9.40740740740741,10.3455284552846,9.55026455026455,189,10.8333333333333,"pre 1980","early",49,"197749","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"652","2000","UF","Colorado","Huerfano","Cordova_Pass",37.348348,-105.024723,"3426",3432,6,7,"21",1982,"M",22.07,18.15,"17.71",1.76,"2.86","IMG_2000",85.536376,176.856201,236,38,250,59,0.382951827,-105.024723,37.348348,"Spanish_Peaks",201,1,3.33333333333333,10.2777777777778,6.30555555555556,8.7940379403794,9.25925925925926,201,6.80555555555557,"post 1980","late",48,"198248","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"653","2002","UF","Colorado","Huerfano","Cordova_Pass",37.348348,-105.024723,"3426",3432,6,7,"21",1982,"M",20.86,16.69,"16.85",2.48,"4.03","IMG_2002",78.331809,170.403769,249,32,241,52,0.373525032,-105.024723,37.348348,"Spanish_Peaks",201,1,3.33333333333333,10.2777777777778,6.30555555555556,8.7940379403794,9.25925925925926,201,6.80555555555557,"post 1980","late",48,"198248","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"654","2004","UF","Colorado","Huerfano","Cordova_Pass",37.348348,-105.024723,"3426",3432,6,7,"21",1982,"M",20.38,17.87,"19.62",1.68,"2.73","IMG_2004",73.576845,154.629162,221,27,243,53,0.465109674,-105.024723,37.348348,"Spanish_Peaks",201,1,3.33333333333333,10.2777777777778,6.30555555555556,8.7940379403794,9.25925925925926,201,6.80555555555557,"post 1980","late",48,"198248","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"655","2006","UF","Colorado","Huerfano","Cordova_Pass",37.348348,-105.024723,"3426",3432,6,7,"21",1982,"M",21.76,18.8,"18.61",2.32,"3.77","IMG_2006",81.42006,152.858132,235,29,249,54,0.493035221,-105.024723,37.348348,"Spanish_Peaks",201,1,3.33333333333333,10.2777777777778,6.30555555555556,8.7940379403794,9.25925925925926,201,6.80555555555557,"post 1980","late",48,"198248","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"656","2008","UF","Colorado","Huerfano","Cordova_Pass",37.348348,-105.024723,"3426",3432,6,7,"21",1982,"M",22.46,19.59,"19.8",1.68,"2.73","IMG_2008",69.835096,174.57335,235,26,242,54,0.358652394,-105.024723,37.348348,"Spanish_Peaks",201,1,3.33333333333333,10.2777777777778,6.30555555555556,8.7940379403794,9.25925925925926,201,6.80555555555557,"post 1980","late",48,"198248","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"657","2010","UF","Colorado","Huerfano","Cordova_Pass",37.348348,-105.024723,"3426",3432,6,7,"21",1982,"M",21.36,19.38,"18.96",2.48,"4.03","IMG_2010",73.275716,175.50434,240,34,241,31,0.311884095,-105.024723,37.348348,"Spanish_Peaks",201,1,3.33333333333333,10.2777777777778,6.30555555555556,8.7940379403794,9.25925925925926,201,6.80555555555557,"post 1980","late",48,"198248","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"663","1525","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"25",1974,"M",20.7,18.19,"17.3",2.32,"3.77","IMG_1525",80.130058,151.86735,213,36,250,29,0.44403914,-105.7776397,39.7985328,"Berthod_Pass",205,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.8253968253968,205,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"664","1527","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",20.55,18.35,"17.93",1.68,"2.73","IMG_1527",67.38785,121.530989,180,45,231,32,0.550095533,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"665","1529","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"25",1974,"M",20.29,19.05,"17.86",1.84,"2.99","IMG_1529",67.155999,148.548912,232,26,243,19,0.421656643,-105.7776397,39.7985328,"Berthod_Pass",205,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.8253968253968,205,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"666","1532","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",21.82,18.61,"17.67",1.84,"2.99","IMG_1532",85.400062,148.36036,218,20,241,53,0.492764043,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"667","1534","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",20.02,16.28,"17.43",1.68,"2.73","IMG_1534",76.786752,145.668732,226,33,240,24,0.436718833,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"668","1536","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",19.6,16.64,"17.83",1.84,"2.99","IMG_1536",81.381213,141.076353,230,26,247,19,0.464577399,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"669","1538","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",20.16,17.75,"18.38",1.68,"2.73","IMG_1538",72.666069,152.074397,223,34,242,28,0.420213098,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"670","1542","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",21.26,18.89,"18.16",1.84,"2.99","IMG_1542",80.836207,164.066303,227,42,240,58,0.417218115,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"671","1544","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",21.17,17.59,"18.24",1.28,"2.08","IMG_1544",87.177005,142.960852,228,18,240,63,0.548243774,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"672","1546","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"26",1974,"M",21.04,17.93,"17.94",1.84,"2.99","IMG_1546",71.83234,152.561771,255,36,240,43,0.443848878,-105.7776397,39.7985328,"Berthod_Pass",206,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.6402116402116,206,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"673","1548","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"25",1974,"M",21.25,17.3,"18.74",2.48,"4.03","IMG_1548",80.829159,158.159461,255,25,243,50,0.439588285,-105.7776397,39.7985328,"Berthod_Pass",205,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.8253968253968,205,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"674","1550","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",20.76,17.41,"18.55",2.08,"3.38","IMG_1550",79.912206,161.174225,219,28,239,44,0.399106538,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"675","1552","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"25",1974,"M",21.91,18.57,"19.27",1.52,"2.47","IMG_1552",64.130094,129.144548,239,14,220,49,0.531318433,-105.7776397,39.7985328,"Berthod_Pass",205,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.8253968253968,205,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"676","1554","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",21.1,17.51,"19.05",2.24,"3.64","IMG_1554",82.18114,143.473628,238,21,244,46,0.507708949,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"677","1556","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"25",1974,"M",20.82,17.8,"17.5",2.08,"3.38","IMG_1556",68.079137,156.759674,234,29,239,20,0.375526603,-105.7776397,39.7985328,"Berthod_Pass",205,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.8253968253968,205,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"678","1558","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",21.85,18.8,"18.52",1.52,"2.47","IMG_1558",68.713175,165.277579,220,29,240,27,0.350809488,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"679","1562","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"27",1974,"M",21.7,18.21,"18.69",1.52,"2.47","IMG_1562",69.275912,133.284801,204,47,235,39,0.518955097,-105.7776397,39.7985328,"Berthod_Pass",207,1,5.27777777777778,13.0555555555556,8.544061302682,11.4930555555556,11.3888888888889,207,9.16666666666669,"pre 1980","late",50,"197450","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"685","1523","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"11",1981,"M",23.15,19.11,"18.09",2.16,"3.51","IMG_1523",76.184088,146.362695,240,15,236,33,0.441563079,-105.7776397,39.7985328,"Berthod_Pass",191,1,5,11.3888888888889,10.1018518518518,11.3075880758808,10.4232804232804,191,8.19444444444445,"post 1980","early",50,"198150","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"686","1540","UF","Colorado","Grand","Berthod_Pass",39.7985328,-105.7776397,"NaN",3450.41,5,7,"11",1981,"M",21.05,18.41,"16.62",1.52,"2.47","IMG_1540",81.869121,152.516286,255,28,243,30,0.424806169,-105.7776397,39.7985328,"Berthod_Pass",191,1,5,11.3888888888889,10.1018518518518,11.3075880758808,10.4232804232804,191,8.19444444444445,"post 1980","early",50,"198150","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"692","1298","UF","Colorado","Boulder","Niwot_Ridge",40.051558,-105.5934354,"3353",3469.6,7,7,"29",1959,"M",19.12,17.36,"15.57",1.68,"2.73","IMG_1298",63.908876,154.874461,231,13,243,17,0.389936013,-105.5934354,40.051558,"Long_Lake",209,1,2.5,7.77777777777778,9.30555555555556,9.94579945799458,10.1851851851852,209,5.13888888888889,"pre 1980","late",47,"195947","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"695","1988","UF","Colorado","Mineral","Wolf_Creek_Pass",37.4902288,-106.8037099,"3505",3499.04,6,7,"24",1968,"M",22.11,19.37,"17.96",1.84,"2.99","IMG_1988",73.276765,168.041724,255,31,242,24,0.339258147,-106.8037099,37.4902288,"Wolf_Creek_Pass",205,1,6.11111111111111,6.38888888888889,7.8544061302682,9.26388888888889,9.31944444444444,205,6.25,"pre 1980","late",51,"196851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"696","1990","UF","Colorado","Mineral","Wolf_Creek_Pass",37.4902288,-106.8037099,"3505",3499.04,6,7,"24",1968,"M",20.13,17.88,"17.3",1.52,"2.47","IMG_1990",82.397221,158.636614,224,15,246,45,0.434643711,-106.8037099,37.4902288,"Wolf_Creek_Pass",205,1,6.11111111111111,6.38888888888889,7.8544061302682,9.26388888888889,9.31944444444444,205,6.25,"pre 1980","late",51,"196851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"697","1992","UF","Colorado","Mineral","Wolf_Creek_Pass",37.4902288,-106.8037099,"3505",3499.04,6,7,"24",1968,"M",21.75,17.84,"17.04",2.4,"3.9","IMG_1992",96.582025,190.170564,247,41,255,52,0.319356828,-106.8037099,37.4902288,"Wolf_Creek_Pass",205,1,6.11111111111111,6.38888888888889,7.8544061302682,9.26388888888889,9.31944444444444,205,6.25,"pre 1980","late",51,"196851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"698","1775","UF","Colorado","Park","Boreas_Pass",39.41,-105.97,"3505",3508.16,4,8,"16",1957,"M",20.77,17.01,"17.5",1.92,"3.12","IMG_1775",90.635106,163.587664,240,29,247,58,0.441335111,-105.97,39.41,"Boreas_Pass",227,1,1.66666666666667,10.8333333333333,5.94444444444445,7.83875338753388,10.1719576719577,227,6.24999999999998,"pre 1980","late",52,"195752","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"701","1375","UF","Colorado","Boulder","Mt_Audubon",40.0916943,-105.6152364,"NaN",3511.51,6,7,"5",1958,"M",21.61,18.58,"17.91",1.52,"2.47","IMG_1375",69.053942,168.947978,255,20,244,44,0.37526011,-105.6152364,40.0916943,"Long_Lake",185,1,8.05555555555556,12.2222222222222,9.62962962962963,10.2981029810298,9.32539682539682,185,10.1388888888889,"pre 1980","early",47,"195847","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"703","1596","UF","Colorado","ClearCreek","St_Marys_Glacier",39.8562586,-105.6577058,"3658",3520.23,7,7,"2",1960,"M",19.42,16.51,"17.25",1.28,"2.08","IMG_1596",62.422389,158.950871,242,44,237,27,0.371662519,-105.6577058,39.8562586,"St_Marys_Glacier",183,1,6.38888888888889,11.3888888888889,8.19444444444445,9.40379403794038,7.57936507936508,183,8.88888888888889,"pre 1980","early",53,"196053","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
